serial_number,file_date,time_sec,bv_volts,t_deg_c,do_mg_l,q,logger_type
7450-631150,2022-05-26T22:26:00Z,1653607560,3.48,15.679, +9.172,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653607860,3.48,15.748, +9.165,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653608160,3.49,15.756, +9.157,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653608460,3.48,15.714, +9.168,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653608760,3.48,15.697, +9.165,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653609060,3.48,15.671, +9.166,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653609360,3.48,15.671, +9.248,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653609660,3.48,15.654, +9.215,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653609960,3.48,15.679, +9.233,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653610260,3.48,15.679, +9.256,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653610560,3.48,15.679, +9.212,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653610860,3.48,15.688, +9.213,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653611160,3.48,15.671, +9.343,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653611460,3.48,15.654, +9.256,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653611760,3.48,15.637, +9.247,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653612060,3.48,15.637, +9.236,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653612360,3.48,15.577, +9.229,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653612660,3.48,15.543, +9.218,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653612960,3.48,15.56, +9.214,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653613260,3.48,15.56, +9.215,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653613560,3.48,15.534, +9.221,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653613860,3.48,15.517, +9.225,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653614160,3.48,15.5, +9.224,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653614460,3.48,15.483, +9.223,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653614760,3.48,15.474, +9.221,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653615060,3.48,15.414, +9.225,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653615360,3.48,15.405, +9.231,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653615660,3.48,15.371, +9.225,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653615960,3.48,15.277, +9.244,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653616260,3.48,15.26, +9.240,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653616560,3.48,15.225, +9.253,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653616860,3.48,15.225, +9.243,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653617160,3.48,15.208, +9.247,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653617460,3.48,15.199, +9.245,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653617760,3.48,15.165, +9.257,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653618060,3.48,15.157, +9.258,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653618360,3.48,15.131, +9.262,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653618660,3.48,15.122, +9.255,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653618960,3.48,15.096, +9.259,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653619260,3.48,15.088, +9.271,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653619560,3.48,15.088, +9.269,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653619860,3.48,15.096, +9.263,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653620160,3.48,15.053, +9.276,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653620460,3.48,15.045, +9.264,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653620760,3.48,15.036, +9.268,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653621060,3.48,15.002, +9.277,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653621360,3.48,14.985, +9.272,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653621660,3.48,14.976, +9.260,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653621960,3.48,14.933, +9.286,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653622260,3.48,14.916, +9.282,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653622560,3.48,14.89, +9.288,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653622860,3.48,14.855, +9.292,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653623160,3.48,14.855, +9.284,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653623460,3.48,14.786, +9.305,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653623760,3.48,14.778, +9.302,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653624060,3.48,14.761, +9.301,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653624360,3.48,14.761, +9.293,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653624660,3.48,14.735, +9.300,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653624960,3.48,14.692, +9.309,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653625260,3.48,14.657, +9.311,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653625560,3.48,14.64, +9.315,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653625860,3.48,14.579, +9.314,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653626160,3.47,14.571, +9.318,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653626460,3.47,14.536, +9.320,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653626760,3.47,14.476, +9.335,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653627060,3.48,14.398, +9.340,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653627360,3.48,14.268, +9.353,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653627660,3.48,14.268, +9.363,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653627960,3.48,14.277, +9.363,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653628260,3.48,14.277, +9.363,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653628560,3.48,14.372, +9.336,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653628860,3.48,14.355, +9.341,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653629160,3.48,14.355, +9.333,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653629460,3.48,14.329, +9.339,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653629760,3.47,14.32, +9.327,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653630060,3.48,14.225, +9.350,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653630360,3.48,14.199, +9.359,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653630660,3.48,14.155, +9.357,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653630960,3.48,14.121, +9.367,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653631260,3.48,14.095, +9.363,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653631560,3.48,14.069, +9.371,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653631860,3.48,14.025, +9.371,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653632160,3.48,13.895, +9.395,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653632460,3.48,13.869, +9.395,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653632760,3.48,13.834, +9.401,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653633060,3.48,13.86, +9.397,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653633360,3.48,13.877, +9.394,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653633660,3.48,13.86, +9.391,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653633960,3.48,13.834, +9.390,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653634260,3.48,13.747, +9.413,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653634560,3.48,13.738, +9.416,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653634860,3.48,13.712, +9.407,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653635160,3.48,13.695, +9.410,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653635460,3.48,13.668, +9.418,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653635760,3.48,13.651, +9.417,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653636060,3.48,13.625, +9.422,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653636360,3.48,13.59, +9.423,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653636660,3.48,13.555, +9.425,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653636960,3.48,13.529, +9.428,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653637260,3.47,13.503, +9.434,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653637560,3.47,13.468, +9.437,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653637860,3.47,13.424, +9.454,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653638160,3.47,13.363, +9.457,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653638460,3.47,13.354, +9.460,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653638760,3.47,13.293, +9.483,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653639060,3.47,13.275, +9.475,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653639360,3.47,13.249, +9.478,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653639660,3.47,13.249, +9.472,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653639960,3.47,13.231, +9.486,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653640260,3.47,13.249, +9.483,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653640560,3.47,13.24, +9.477,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653640860,3.47,13.214, +9.477,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653641160,3.47,13.214, +9.481,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653641460,3.47,13.205, +9.474,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653641760,3.47,13.214, +9.472,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653642060,3.47,13.205, +9.477,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653642360,3.47,13.205, +9.468,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653642660,3.47,13.17, +9.477,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653642960,3.47,13.17, +9.473,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653643260,3.47,13.153, +9.480,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653643560,3.47,13.135, +9.482,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653643860,3.47,13.109, +9.476,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653644160,3.47,13.065, +9.506,0.988,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653644460,3.47,13.056, +9.492,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653644760,3.47,13.039, +9.493,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653645060,3.47,13.021, +9.498,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653645360,3.47,13.003, +9.498,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653645660,3.47,12.959, +9.501,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653645960,3.47,12.924, +9.518,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653646260,3.47,12.916, +9.505,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653646560,3.47,12.916, +9.512,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653646860,3.47,12.907, +9.525,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653647160,3.47,12.88, +9.517,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653647460,3.47,12.872, +9.515,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653647760,3.47,12.872, +9.512,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653648060,3.47,12.845, +9.516,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653648360,3.47,12.819, +9.518,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653648660,3.47,12.81, +9.531,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653648960,3.47,12.792, +9.529,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653649260,3.47,12.784, +9.524,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653649560,3.47,12.766, +9.530,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653649860,3.47,12.731, +9.518,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653650160,3.47,12.643, +9.538,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653650460,3.47,12.651, +9.546,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653650760,3.47,12.563, +9.562,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653651060,3.47,12.528, +9.559,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653651360,3.47,12.501, +9.571,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653651660,3.47,12.51, +9.560,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653651960,3.47,12.475, +9.584,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653652260,3.47,12.484, +9.571,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653652560,3.47,12.413, +9.581,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653652860,3.47,12.413, +9.583,0.987,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653653160,3.47,12.404, +9.583,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653653460,3.47,12.554, +9.535,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653653760,3.47,12.598, +9.537,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653654060,3.47,12.66, +9.505,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653654360,3.47,12.616, +9.523,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653654660,3.47,12.687, +9.509,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653654960,3.47,12.792, +9.475,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653655260,3.47,12.81, +9.469,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653655560,3.47,12.872, +9.459,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653655860,3.47,12.88, +9.464,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653656160,3.47,12.863, +9.470,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653656460,3.47,12.872, +9.456,0.984,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653656760,3.47,12.933, +9.428,0.984,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653657060,3.47,12.986, +9.430,0.984,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653657360,3.47,13.003, +9.420,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653657660,3.47,12.942, +9.438,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653657960,3.47,12.88, +9.459,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653658260,3.47,12.836, +9.449,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653658560,3.47,12.634, +9.468,0.986,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653658860,3.47,15.002, +8.812,0.984,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653659160,3.46,18.737, +8.042,0.983,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653659460,3.47,19.19, +8.031,0.984,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653659760,3.46,18.863, +8.127,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653660060,3.46,18.526, +8.195,0.985,MiniDOt
7450-631150,2022-05-26T22:26:00Z,1653660360,3.47,17.996, +8.404,0.984,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653603720,3.39,16.288, +9.418,0.977,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653604020,3.39,15.451, +9.643,0.979,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653604320,3.4,15.219, +9.645,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653604620,3.4,15.15, +9.602,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653604920,3.4,15.124, +9.611,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653605220,3.4,15.331, +9.698,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653605520,3.39,15.408, +9.590,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653605820,3.4,15.494, +9.529,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653606120,3.4,15.528, +9.533,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653606420,3.4,15.528, +9.507,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653606720,3.4,15.528, +9.497,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653607020,3.4,15.485, +9.477,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653607320,3.4,15.511, +9.470,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653607620,3.4,15.596, +9.454,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653607920,3.4,15.699, +9.421,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653608220,3.4,15.716, +9.426,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653608520,3.4,15.682, +9.423,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653608820,3.4,15.656, +9.428,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653609120,3.4,15.665, +9.427,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653609420,3.4,15.648, +9.525,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653609720,3.4,15.648, +9.484,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653610020,3.4,15.648, +9.523,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653610320,3.4,15.648, +9.497,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653610620,3.4,15.648, +9.483,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653610920,3.4,15.665, +9.449,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653611220,3.4,15.639, +9.581,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653611520,3.4,15.648, +9.514,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653611820,3.4,15.639, +9.507,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653612120,3.41,15.579, +9.502,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653612420,3.41,15.519, +9.472,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653612720,3.41,15.545, +9.457,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653613020,3.41,15.545, +9.460,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653613320,3.41,15.554, +9.445,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653613620,3.41,15.536, +9.460,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653613920,3.41,15.519, +9.446,0.979,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653614220,3.41,15.494, +9.451,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653614520,3.41,15.485, +9.451,0.979,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653614820,3.41,15.442, +9.451,0.979,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653615120,3.41,15.391, +9.462,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653615420,3.41,15.339, +9.445,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653615720,3.41,15.279, +9.457,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653616020,3.41,15.253, +9.453,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653616320,3.41,15.245, +9.462,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653616620,3.41,15.245, +9.461,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653616920,3.42,15.228, +9.459,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653617220,3.42,15.228, +9.450,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653617520,3.42,15.21, +9.458,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653617820,3.42,15.185, +9.460,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653618120,3.42,15.176, +9.459,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653618420,3.42,15.185, +9.442,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653618720,3.42,15.15, +9.459,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653619020,3.42,15.176, +9.449,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653619320,3.42,15.167, +9.449,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653619620,3.42,15.159, +9.449,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653619920,3.42,15.142, +9.445,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653620220,3.42,15.09, +9.455,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653620520,3.42,15.099, +9.445,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653620820,3.42,15.056, +9.456,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653621120,3.42,15.064, +9.445,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653621420,3.42,15.056, +9.449,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653621720,3.42,15.03, +9.447,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653622020,3.42,14.987, +9.456,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653622320,3.42,14.969, +9.454,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653622620,3.42,14.944, +9.453,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653622920,3.42,14.909, +9.457,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653623220,3.42,14.918, +9.453,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653623520,3.42,14.892, +9.455,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653623820,3.43,14.883, +9.441,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653624120,3.42,14.875, +9.451,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653624420,3.43,14.814, +9.459,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653624720,3.43,14.797, +9.457,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653625020,3.43,14.745, +9.464,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653625320,3.43,14.676, +9.472,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653625620,3.42,14.676, +9.473,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653625920,3.42,14.668, +9.465,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653626220,3.43,14.659, +9.469,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653626520,3.42,14.599, +9.474,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653626820,3.42,14.521, +9.477,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653627120,3.42,14.469, +9.494,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653627420,3.42,14.382, +9.503,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653627720,3.42,14.365, +9.507,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653628020,3.42,14.417, +9.488,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653628320,3.42,14.46, +9.489,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653628620,3.42,14.452, +9.480,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653628920,3.42,14.434, +9.478,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653629220,3.43,14.4, +9.488,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653629520,3.43,14.339, +9.493,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653629820,3.43,14.287, +9.500,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653630120,3.43,14.218, +9.511,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653630420,3.43,14.209, +9.500,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653630720,3.43,14.148, +9.524,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653631020,3.43,14.157, +9.520,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653631320,3.43,14.122, +9.515,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653631620,3.43,14.061, +9.531,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653631920,3.43,14.035, +9.521,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653632220,3.43,13.957, +9.536,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653632520,3.43,13.905, +9.542,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653632820,3.43,13.94, +9.545,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653633120,3.43,13.948, +9.530,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653633420,3.43,13.887, +9.541,0.981,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653633720,3.43,13.827, +9.542,0.98,MiniDOt
7450-738472,2022-05-26T22:22:00Z,1653634020,3.43,13.8, +9.557,0.981,MiniDOt
