united_code,lake,date,year,month,jd,time,depth,light_percent,light_situ,log_e_light,flag
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,1,37.06,53,3.970291914,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,1,37.06,53,3.970291914,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,1.5,26.57,38,3.63758616,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,1.5,26.57,38,3.63758616,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,2,25.87,37,3.610917913,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,2,25.87,37,3.610917913,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,2.5,18.18,26,3.258096538,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,2.5,18.18,26,3.258096538,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,3,14.68,21,3.044522438,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,3,14.68,21,3.044522438,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,3.5,13.91,19.9,2.990719732,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,3.5,13.91,19.9,2.990719732,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,4,11.18,16,2.772588722,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,4,11.18,16,2.772588722,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,4.5,9.09,13,2.564949357,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,4.5,9.09,13,2.564949357,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:00:00,4.75,5.45,7.8,2.054123734,no
114_1998-05-11,114,1998-05-11,1998,5,131,8:10:00,4.75,5.45,7.8,2.054123734,yes
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,0,100,121,4.795790546,yes
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,0.5,46.52,56.3,4.030694535,yes
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,1,24.04,29.1,3.370738174,no
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,1.5,16.19,19.6,2.975529566,no
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,2,12.39,15,2.708050201,no
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,2.5,8.21,9.93,2.295560478,no
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,3,5.95,7.2,1.974081026,no
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,3.5,4.55,5.5,1.704748092,no
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,4,4.3,5.2,1.648658626,yes
114_1998-05-25,114,1998-05-25,1998,5,145,9:45:00,4.5,4.96,0.06,-2.813410717,yes
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,0,100,462,6.135564891,yes
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,0.5,50.86,235,5.459585514,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,1,30.51,141,4.94875989,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,1.5,21.86,101,4.615120517,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,2,14.5,67,4.204692619,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,2.5,9.74,45,3.80666249,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,3,7.36,34,3.526360525,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,3.5,5.15,23.8,3.169685581,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,4,3.85,17.8,2.879198457,no
114_1998-06-08,114,1998-06-08,1998,6,159,10:30:00,4.5,2.38,11,2.397895273,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,0,100,233,5.451038454,yes
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,0.5,48.49,113,4.727387819,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,1,32.18,75,4.317488114,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,1.5,22.31,52,3.951243719,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,2,15.02,35,3.555348061,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,2.5,11.15,26,3.258096538,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,3,6.87,16,2.772588722,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,3.5,5.15,12,2.48490665,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,4,3.56,8.3,2.116255515,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,4.5,2.58,6,1.791759469,no
114_1998-06-22,114,1998-06-22,1998,6,173,7:38:00,5,0.43,1,0,yes
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,0,100,170,5.135798437,yes
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,0.5,32.11,54.6,4.000033883,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,1,22.76,38.7,3.6558396,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,1.5,17.29,29.4,3.380994674,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,2,14.05,23.9,3.173878459,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,2.5,9.88,16.8,2.821378886,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,3,7.76,13.2,2.58021683,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,3.5,5.12,8.7,2.163323026,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,4,4.12,7,1.945910149,no
114_1998-07-06,114,1998-07-06,1998,7,187,7:30:00,4.5,1.82,3.1,1.131402111,yes
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,0,100,79,4.369447852,yes
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,0.5,54.43,43,3.761200116,yes
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,1,30.37,24,3.17805383,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,1.5,22.78,18,2.890371758,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,2,16.45,13,2.564949357,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,2.5,13.29,10.5,2.351375257,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,3,10.37,8.2,2.104134154,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,3.5,7.59,6,1.791759469,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,4,5.44,4.3,1.458615023,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,4.5,3.8,3,1.098612289,no
114_1998-07-20,114,1998-07-20,1998,7,201,7:35:00,5,2.66,2.1,0.741937345,yes
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,0,100,106,4.663439094,yes
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,0.5,34.9,37,3.610917913,no
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,1.5,22.64,24,3.17805383,no
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,2,15.09,16,2.772588722,no
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,2.5,11.98,12.7,2.541601993,no
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,3,7.26,7.7,2.041220329,no
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,3.5,6.13,6.5,1.871802177,no
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,4,3.96,4.2,1.435084525,no
114_1998-08-04,114,1998-08-04,1998,8,216,9:02:00,4.5,3.4,3.6,1.280933845,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,0,100,258,5.552959585,yes
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,0.5,49.61,128,4.852030264,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,1,32.55,84,4.430816799,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,1.5,23.25,60,4.094344562,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,2,16.66,43,3.761200116,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,2.5,11.24,29,3.36729583,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,3,8.53,22,3.091042453,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,3.5,6.2,16,2.772588722,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,4,4.84,12.5,2.525728644,no
114_1998-08-17,114,1998-08-17,1998,8,229,8:00:00,4.5,2.6,6.7,1.902107526,yes
114_1998-08-31,114,1998-08-31,1998,8,243,7:45:00,0,100,88.5,4.483002552,yes
114_1998-08-31,114,1998-08-31,1998,8,243,7:45:00,0.5,28.47,25.2,3.226843995,no
114_1998-08-31,114,1998-08-31,1998,8,243,7:45:00,1,15.36,13.6,2.610069793,no
114_1998-08-31,114,1998-08-31,1998,8,243,7:45:00,1.5,10.05,8.9,2.186051277,no
114_1998-08-31,114,1998-08-31,1998,8,243,7:45:00,2,8.27,7.32,1.990610328,no
114_1998-09-14,114,1998-09-14,1998,9,257,7:39:00,0,100,72,4.276666119,yes
114_1998-09-14,114,1998-09-14,1998,9,257,7:39:00,0.5,40.13,28.9,3.363841595,no
114_1998-09-14,114,1998-09-14,1998,9,257,7:39:00,1,23.88,17.2,2.844909384,no
114_1998-09-14,114,1998-09-14,1998,9,257,7:39:00,2,13.33,9.6,2.261763098,no
114_1998-09-14,114,1998-09-14,1998,9,257,7:39:00,3,7.22,5.2,1.648658626,no
114_1998-09-14,114,1998-09-14,1998,9,257,7:39:00,4,3.47,2.5,0.916290732,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,0,100,34,3.526360525,yes
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,0.5,42.35,14.4,2.667228207,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,1,34.7,11.8,2.468099531,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,1.5,27.05,9.2,2.219203484,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,2,22.05,7.5,2.014903021,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,2.5,17.05,5.8,1.757857918,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,3,12.94,4.4,1.481604541,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,3.5,9.74,3.31,1.196948189,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,4,7.94,2.7,0.993251773,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,4.5,6.26,2.13,0.75612198,no
114_1998-10-09,114,1998-10-09,1998,10,282,7:55:00,5,0.62,0.21,-1.560647748,yes
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,0,100,260.5,5.562602861,yes
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,0.5,41.8,108.9,4.69043003,no
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,1,29.59,77.1,4.345103281,no
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,1.5,20.26,52.8,3.966511191,no
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,2,15.93,41.5,3.725693427,no
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,2.5,11.93,31.1,3.437207819,no
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,3,8.64,22.5,3.113515309,no
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,3.5,5.72,14.9,2.701361213,no
114_1999-05-17,114,1999-05-17,1999,5,137,7:41:00,4,4.07,10.6,2.360854001,no
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,0,100,102.5,4.629862799,yes
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,0.5,32.19,33,3.496507561,yes
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,1,29.56,30.3,3.411147713,no
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,1.5,23.8,24.4,3.194583132,no
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,2,19.21,19.7,2.980618636,no
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,2.5,15.8,16.2,2.785011242,no
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,3,12.09,12.4,2.517696473,no
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,3.5,8.88,9.1,2.208274414,no
114_1999-05-31,114,1999-05-31,1999,5,151,8:00:00,4,6.44,6.6,1.887069649,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,0,100,332.5,5.80663986,yes
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,0.5,24.18,80.4,4.387014176,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,1,20.84,69.3,4.238444906,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,1.5,14.16,47.1,3.852273001,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,2,9.2,30.6,3.421000009,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,2.5,5.98,19.9,2.990719732,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,3,4.96,16.5,2.803360381,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,3.5,3.76,12.5,2.525728644,no
114_1999-06-14,114,1999-06-14,1999,6,165,8:30:00,4,2.47,8.2,2.104134154,no
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,0,100,151.5,5.020585625,yes
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,0.5,46.86,71,4.262679877,yes
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,1,31.68,48,3.871201011,yes
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,1.5,17.82,27,3.295836866,no
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,2,13.86,21,3.044522438,no
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,2.5,9.24,14,2.63905733,no
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,3,7.79,11.8,2.468099531,no
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,3.5,5.41,8.2,2.104134154,no
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,4,4.16,6.3,1.840549633,no
114_1999-06-28,114,1999-06-28,1999,6,179,8:00:00,4.5,2.77,4.2,1.435084525,no
114_1999-07-12,114,1999-07-12,1999,7,193,0:00:00,0,100,123,4.812184355,no
114_1999-07-12,114,1999-07-12,1999,7,193,0:00:00,0.5,50.4,62,4.127134385,no
114_1999-07-12,114,1999-07-12,1999,7,193,0:00:00,1,32.52,40,3.688879454,no
114_1999-07-12,114,1999-07-12,1999,7,193,0:00:00,2,16.8,20.67,3.028683374,no
114_1999-07-12,114,1999-07-12,1999,7,193,0:00:00,2.5,11.38,14,2.63905733,no
114_1999-07-12,114,1999-07-12,1999,7,193,0:00:00,3,7.12,8.76,2.170195905,no
114_1999-07-12,114,1999-07-12,1999,7,193,0:00:00,4,3.89,4.78,1.564440547,no
114_1999-07-26,114,1999-07-26,1999,7,207,0:00:00,0,100,90.5,4.505349851,yes
114_1999-07-26,114,1999-07-26,1999,7,207,0:00:00,0.5,38.01,34.4,3.538056564,no
114_1999-07-26,114,1999-07-26,1999,7,207,0:00:00,1,24.86,22.5,3.113515309,no
114_1999-07-26,114,1999-07-26,1999,7,207,0:00:00,2,9.06,8.2,2.104134154,no
114_1999-07-26,114,1999-07-26,1999,7,207,0:00:00,3,5.19,4.7,1.547562509,no
114_1999-07-26,114,1999-07-26,1999,7,207,0:00:00,4,2.43,2.2,0.78845736,no
114_1999-08-09,114,1999-08-09,1999,8,221,7:20:00,0,100,60,4.094344562,yes
114_1999-08-09,114,1999-08-09,1999,8,221,7:20:00,0.5,32.81,19.69,2.980110893,no
114_1999-08-09,114,1999-08-09,1999,8,221,7:20:00,1,20.39,12.24,2.504709277,no
114_1999-08-09,114,1999-08-09,1999,8,221,7:20:00,2,9.23,5.54,1.711994501,no
114_1999-08-09,114,1999-08-09,1999,8,221,7:20:00,3,4.77,2.86,1.050821625,no
114_1999-08-09,114,1999-08-09,1999,8,221,7:20:00,4,2.48,1.49,0.39877612,no
114_1999-08-23,114,1999-08-23,1999,8,235,8:06:00,0,100,230.5,5.440250862,no
114_1999-08-23,114,1999-08-23,1999,8,235,8:06:00,0.5,40.78,94,4.543294782,no
114_1999-08-23,114,1999-08-23,1999,8,235,8:06:00,1,21.69,50,3.912023005,no
114_1999-08-23,114,1999-08-23,1999,8,235,8:06:00,2,9.54,22,3.091042453,no
114_1999-08-23,114,1999-08-23,1999,8,235,8:06:00,3,3.6,8.3,2.116255515,no
114_1999-08-23,114,1999-08-23,1999,8,235,8:06:00,4,1.39,3.2,1.16315081,no
114_1999-08-23,114,1999-08-23,1999,8,235,8:06:00,4.5,0.82,1.9,0.641853886,no
114_1999-09-07,114,1999-09-07,1999,9,250,10:03:00,0,100,62,4.127134385,yes
114_1999-09-07,114,1999-09-07,1999,9,250,10:03:00,0.5,48.38,30,3.401197382,no
114_1999-09-07,114,1999-09-07,1999,9,250,10:03:00,1,30.48,18.9,2.939161922,no
114_1999-09-07,114,1999-09-07,1999,9,250,10:03:00,2,12.09,7.5,2.014903021,no
114_1999-09-07,114,1999-09-07,1999,9,250,10:03:00,3,5.16,3.2,1.16315081,no
114_1999-09-07,114,1999-09-07,1999,9,250,10:03:00,4,2.1,1.3,0.262364264,no
114_1999-09-20,114,1999-09-20,1999,9,263,7:47:00,0,100,258,5.552959585,yes
114_1999-09-20,114,1999-09-20,1999,9,263,7:47:00,0.5,36.43,94,4.543294782,yes
114_1999-09-20,114,1999-09-20,1999,9,263,7:47:00,1,19.37,50,3.912023005,no
114_1999-09-20,114,1999-09-20,1999,9,263,7:47:00,2,7.36,19,2.944438979,no
114_1999-09-20,114,1999-09-20,1999,9,263,7:47:00,3,3.29,8.5,2.140066163,no
114_1999-09-20,114,1999-09-20,1999,9,263,7:47:00,4,1.47,3.8,1.335001067,no
114_1999-10-04,114,1999-10-04,1999,10,277,8:13:00,0,100,86,4.454347296,yes
114_1999-10-04,114,1999-10-04,1999,10,277,8:13:00,0.5,39.53,34,3.526360525,yes
114_1999-10-04,114,1999-10-04,1999,10,277,8:13:00,1,18.25,15.7,2.753660712,no
114_1999-10-04,114,1999-10-04,1999,10,277,8:13:00,2,8.26,7.1,1.960094784,no
114_1999-10-04,114,1999-10-04,1999,10,277,8:13:00,3,3.95,3.4,1.223775432,no
114_1999-10-04,114,1999-10-04,1999,10,277,8:13:00,4,1.86,1.6,0.470003629,no
114_1999-10-04,114,1999-10-04,1999,10,277,8:13:00,4.5,0.98,0.84,-0.174353387,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,0,100,124.5,4.824305716,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,0.5,50.6,63,4.143134726,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,1,33.73,42,3.737669618,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,1.5,24.89,31,3.433987204,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,2,18.63,23.2,3.144152279,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,2.5,15.1,18.8,2.93385687,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,3,10.04,12.5,2.525728644,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,3.25,6.51,8.1,2.091864062,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,3.5,5.86,7.3,1.987874348,no
114_2000-05-23,114,2000-05-23,2000,5,144,8:06:00,3.75,4.34,5.4,1.686398954,no
114_2000-06-05,114,2000-06-05,2000,6,157,7:43:00,0,100,288.5,5.664695086,yes
114_2000-06-05,114,2000-06-05,2000,6,157,7:43:00,0.5,48.52,140,4.941642423,yes
114_2000-06-05,114,2000-06-05,2000,6,157,7:43:00,1,32.58,94,4.543294782,no
114_2000-06-05,114,2000-06-05,2000,6,157,7:43:00,2,18.37,53,3.970291914,no
114_2000-06-05,114,2000-06-05,2000,6,157,7:43:00,3,10.74,31,3.433987204,no
114_2000-06-05,114,2000-06-05,2000,6,157,7:43:00,4,6.24,18,2.890371758,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,0,100,188.5,5.239098007,yes
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,0.5,44.03,83,4.418840608,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,1,28.64,54,3.988984047,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,1.5,22.28,42,3.737669618,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,2,16.44,31,3.433987204,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,2.5,11.14,21,3.044522438,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,3,8.12,15.3,2.727852828,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,3.5,5.52,10.4,2.341805806,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,4,4.67,8.8,2.174751721,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,4.5,3.4,6.4,1.85629799,no
114_2000-06-19,114,2000-06-19,2000,6,171,9:10:00,5,2.49,4.7,1.547562509,no
114_2000-07-03,114,2000-07-03,2000,7,185,8:00:00,0,100,133,4.890349128,yes
114_2000-07-03,114,2000-07-03,2000,7,185,8:00:00,0.5,44.36,59,4.077537444,yes
114_2000-07-03,114,2000-07-03,2000,7,185,8:00:00,1,22.55,30,3.401197382,no
114_2000-07-03,114,2000-07-03,2000,7,185,8:00:00,2,9.92,13.2,2.58021683,no
114_2000-07-03,114,2000-07-03,2000,7,185,8:00:00,3,4.29,5.7,1.740466175,no
114_2000-07-03,114,2000-07-03,2000,7,185,8:00:00,4,1.88,2.5,0.916290732,no
114_2000-07-17,114,2000-07-17,2000,7,199,8:26:00,0,100,336,5.81711116,yes
114_2000-07-17,114,2000-07-17,2000,7,199,8:26:00,0.5,47.91,161,5.081404365,no
114_2000-07-17,114,2000-07-17,2000,7,199,8:26:00,1,34.22,115,4.744932128,no
114_2000-07-17,114,2000-07-17,2000,7,199,8:26:00,2,16.36,55,4.007333185,no
114_2000-07-17,114,2000-07-17,2000,7,199,8:26:00,3,8.15,27.4,3.310543013,no
114_2000-07-17,114,2000-07-17,2000,7,199,8:26:00,4,4.14,13.9,2.63188884,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,0,100,214.5,5.368309738,yes
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,0.5,34.96,75,4.317488114,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,1,22.05,47.3,3.856510295,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,1.5,18.22,39.1,3.666122467,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,2,15.24,32.7,3.487375078,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,2.5,11.09,23.8,3.169685581,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,3,8.62,18.5,2.917770732,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,3.5,5.97,12.8,2.549445171,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,4,4.24,9.1,2.208274414,no
114_2000-07-31,114,2000-07-31,2000,7,213,7:40:00,4.5,2.19,4.7,1.547562509,yes
114_2000-08-14,114,2000-08-14,2000,8,227,0:00:00,0,100,46,3.828641396,yes
114_2000-08-14,114,2000-08-14,2000,8,227,0:00:00,0.5,28.91,13.3,2.587764035,no
114_2000-08-14,114,2000-08-14,2000,8,227,0:00:00,1,20.43,9.4,2.240709689,no
114_2000-08-14,114,2000-08-14,2000,8,227,0:00:00,2,10.43,4.8,1.568615918,no
114_2000-08-14,114,2000-08-14,2000,8,227,0:00:00,3,5.65,2.6,0.955511445,no
114_2000-08-14,114,2000-08-14,2000,8,227,0:00:00,4,2.28,1.05,0.048790164,yes
114_2000-08-14,114,2000-08-14,2000,8,227,0:00:00,4.5,0.15,0.07,-2.659260037,yes
114_2000-08-28,114,2000-08-28,2000,8,241,7:15:00,0,100,39,3.663561646,yes
114_2000-08-28,114,2000-08-28,2000,8,241,7:15:00,0.5,36.92,14.4,2.667228207,yes
114_2000-08-28,114,2000-08-28,2000,8,241,7:15:00,1,25.38,9.9,2.292534757,no
114_2000-08-28,114,2000-08-28,2000,8,241,7:15:00,1.5,19.23,7.5,2.014903021,no
114_2000-08-28,114,2000-08-28,2000,8,241,7:15:00,2,13.84,5.4,1.686398954,no
114_2000-08-28,114,2000-08-28,2000,8,241,7:15:00,2.5,10.46,4.08,1.406096988,no
114_2000-08-28,114,2000-08-28,2000,8,241,7:15:00,3,8.08,3.15,1.147402453,no
114_2000-09-11,114,2000-09-11,2000,9,255,8:25:00,0,100,128,4.852030264,yes
114_2000-09-11,114,2000-09-11,2000,9,255,8:25:00,0.5,49.21,63,4.143134726,no
114_2000-09-11,114,2000-09-11,2000,9,255,8:25:00,1,32.03,41,3.713572067,no
114_2000-09-11,114,2000-09-11,2000,9,255,8:25:00,2,13.28,17,2.833213344,no
114_2000-09-11,114,2000-09-11,2000,9,255,8:25:00,3,7.34,9.4,2.240709689,no
114_2000-09-11,114,2000-09-11,2000,9,255,8:25:00,4,3.44,4.4,1.481604541,no
114_2000-09-11,114,2000-09-11,2000,9,255,8:25:00,5,3.05,3.9,1.360976553,yes
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,0,100,289,5.666426688,yes
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,0.5,40.83,118,4.770684624,yes
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,1,22.49,65,4.17438727,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,1.5,17.64,51,3.931825633,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,2,12.8,37,3.610917913,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,2.5,9.34,27,3.295836866,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,3,7.27,21,3.044522438,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,3.5,4.84,14,2.63905733,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,4,3.81,11,2.397895273,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,4.5,3.01,8.7,2.163323026,no
114_2000-09-25,114,2000-09-25,2000,9,269,9:36:00,5,1.42,4.1,1.410986974,yes
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,0,100,49.5,3.90197267,yes
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,0.5,40.4,20,2.995732274,yes
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,1,23.03,11.4,2.433613355,no
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,1.5,16.76,8.3,2.116255515,no
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,2,13.93,6.9,1.931521412,no
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,2.5,10.1,5,1.609437912,no
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,3,8.48,4.2,1.435084525,no
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,3.5,5.86,2.9,1.064710737,no
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,4,4.65,2.3,0.832909123,no
114_2000-10-10,114,2000-10-10,2000,10,284,8:07:00,4.75,3.84,1.9,0.641853886,yes
114_2000-10-18,114,2000-10-18,2000,10,292,8:17:00,0,100,56.5,4.034240638,yes
